time,acc-x,acc-y,acc-y,att-x,att-y,att-z,gyr-x,gyr-y,gyr-z,latitude,logitude,heading
7.95191502571106,-0.03567341,0.06336274,0.1981076,1.294118,-1.155875,1.416731,-0.3951876,-0.4394028,0.433694,46.19637,6.17804,176.0245
10.34608000516891,0.09578452,-0.09595872,-0.1114541,0.4035202,-0.2516083,0.2449864,-1.022435,-4.345109,0.6106704,46.19637,6.17804,180.9263
9.799244999885559,0.1432082,-0.01448008,-0.21802,0.3489587,-0.6553351,2.197746,0.6221341,3.291776,-0.9464313,46.19637,6.17804,168.6753
8.274290025234222,-0.06943348,0.1028605,-0.2753168,0.2703096,-0.08527675,-0.1651612,-2.676132,0.3359708,0.7194524,46.19637,6.17804,182.3203
6.183099985122681,0.103684,-0.01730394,0.02167881,0.3201854,-0.5464342,0.8926865,0.1947172,0.589254,-0.3860945,46.19637,6.17804,279.1686
4.408240020275116,-0.029689,-0.006233924,0.004808504,0.817991,0.02322312,0.1680365,0.02865398,0.05042116,-0.06789304,46.19635,6.178055,279.1686
7.005703032016754,-0.1063968,0.1005273,0.2874716,0.2364996,-0.1668007,-0.5694833,-0.3123315,-2.510344,1.780359,46.19637,6.17804,279.1686
7.802130997180939,-0.008750665,0.02462343,0.009918173,1.193511,-0.7200886,0.8789771,1.340344,1.240724,0.1293725,46.19637,6.17804,181.8847
9.997568011283875,0.1650894,-0.00622241,-0.1838775,0.3426686,-0.6080647,1.947018,-0.6103556,-5.655881,0.7327941,46.19637,6.17804,171.0882
11.34251803159714,-0.006611542,-0.01944854,0.06486174,0.5298371,-0.02497567,0.1582412,-0.4051613,-0.05088937,-0.2871147,46.19637,6.17804,166.5696
9.396777033805847,-0.2583222,0.1301136,0.3057581,0.4852362,-0.06812181,0.3250511,2.029463,3.785483,-0.8549204,46.19637,6.17804,173.2671
6.158003032207489,0.1813064,-0.07568167,-0.1149891,0.322552,-0.5317243,0.8673859,0.5429667,1.169033,-0.4458092,46.19637,6.17804,279.1686
11.26774698495865,-0.01987992,0.002660656,0.0139873,0.529076,-0.02585672,0.1303339,-0.03089225,0.6767081,0.174846,46.19637,6.17804,167.6644
4.930648028850555,0.02076407,-0.0244709,0.03330139,0.8173177,0.04541751,0.1165076,-0.3148448,-0.3495357,0.2802589,46.19635,6.178055,279.1686
7.553830027580261,0.04962957,0.02905383,0.04135246,0.6517372,-0.231206,-0.2288208,4.238794,4.084238,-1.891931,46.19637,6.17804,279.1686
8.42366898059845,-0.0338033,0.07776202,-0.2701843,-0.07413081,-0.0420457,-0.1369363,-1.068009,-0.3416122,-0.1004676,46.19637,6.17804,176.1731
4.732752978801727,0.02887035,-0.03815893,0.01973624,0.8323804,6.697731e-05,0.1728008,-0.3132307,-0.1356618,-0.0235895,46.19635,6.178055,279.1686
5.458269000053406,0.01090854,-0.00980745,-0.0003228024,0.6043855,0.2198843,-0.4532725,0.2676957,0.1136096,0.2155606,46.19637,6.17804,279.1686
6.95567798614502,0.196979,0.07356333,0.06746167,0.2824428,-0.264473,-0.403323,0.445158,-2.120987,1.798284,46.19637,6.17804,279.1686
6.033315002918243,0.01856499,0.1564798,-0.2515865,0.3690056,-0.4578883,0.663086,0.9459051,4.182361,-1.486295,46.19637,6.17804,279.1686
5.204756021499634,-0.009862659,0.03056843,0.04649244,0.6234654,0.1929893,-0.3320388,-0.8753681,-1.492306,0.2030664,46.19637,6.17804,279.1686
10.77073299884796,0.06256104,-0.05855196,0.02384526,-0.001804527,-0.192265,-0.9092587,-0.5095032,-0.2873097,-0.5296345,46.19637,6.17804,178.509
11.51712703704834,0.04053438,-0.0007403227,-0.1791051,0.5296614,-0.01975828,0.201562,0.2533263,0.3535707,0.1567887,46.19637,6.17804,166.5696
9.070348024368286,0.019813,0.0323384,-0.1231546,-0.4569556,0.07262547,-0.1187319,1.230595,-0.1519952,-0.9705977,46.19637,6.17804,166.9949
9.573668003082275,0.2851646,-0.1007251,0.2417626,0.5602893,-0.6254345,1.596393,0.05484505,2.304671,-1.039078,46.19637,6.17804,173.0555
10.2960450053215,0.0555655,0.03445071,0.07883288,0.4463575,-0.308079,0.4962479,-0.7611181,-4.150721,0.8755877,46.19637,6.17804,180.9263
8.249369978904724,-0.070681,0.05797362,0.03121509,0.3540673,-0.09390005,-0.1639302,-3.659136,-0.6745149,0.9894778,46.19637,6.17804,182.3203
4.682483017444611,0.01584072,0.015417,0.07135594,0.8403301,0.003901111,0.178059,0.03261583,0.07031216,-0.06820946,46.19635,6.178055,279.1686
5.908497035503387,0.3101692,-0.08637391,-0.3523616,0.457138,-0.3223323,0.363048,-0.4785336,1.958423,-1.843152,46.19637,6.17804,279.1686
4.582475006580353,-0.03369154,0.002231512,0.003688723,0.8307503,0.01529115,0.1680589,0.03479949,-0.04596564,-0.1030697,46.19635,6.178055,279.1686
7.578715980052948,0.04962957,0.02905383,0.04135246,0.6517372,-0.231206,-0.2288208,4.238794,4.084238,-1.891931,46.19637,6.17804,279.1686
10.07231503725052,0.07699551,-0.02493189,0.1701605,0.4332762,-0.5676487,1.408865,-0.7437994,-7.473505,1.435186,46.19637,6.17804,178.3461
5.883562028408051,-0.1485482,0.0628509,0.3520836,0.4885662,-0.2794099,0.2883155,-0.6455634,1.818948,-1.251736,46.19637,6.17804,279.1686
7.976840019226074,-0.1336221,0.1161686,0.329959,1.300713,-1.067057,1.317777,-1.207811,-0.5529901,0.4120193,46.19637,6.17804,176.0245
7.105601012706757,0.1745055,-0.108393,-0.119665,0.1828308,-0.1472538,-0.7102622,-0.3939742,-1.689735,0.4016133,46.19637,6.17804,279.1686
8.100220024585724,-0.04049465,0.2362939,0.3789194,0.9697045,-0.1903239,0.2410495,-6.202506,-3.578307,0.2545353,46.19637,6.17804,176.0245
7.030690014362335,-0.2671724,0.1244491,0.1461716,0.2118299,-0.1462551,-0.6249951,-0.3431091,-1.613926,0.7300206,46.19637,6.17804,279.1686
10.2459419965744,0.1801009,-0.04011833,-0.1010707,0.4430791,-0.3750236,0.6888418,-0.7005311,-1.690202,0.8836207,46.19637,6.17804,182.1969
10.54732698202133,-0.02489683,0.02637598,-0.1157731,0.04966605,-0.127937,-0.6901526,-0.8396908,-1.221086,0.4248663,46.19637,6.17804,176.7685
9.296998023986816,0.2274066,-0.003137391,0.4656318,0.3437572,-0.03002505,0.1045908,1.465988,0.6410813,0.2780264,46.19637,6.17804,173.2671
5.734552025794983,-0.07255594,0.1277321,0.1498049,0.6140195,0.05738801,-0.19163,-0.1900627,3.020783,-2.008296,46.19637,6.17804,279.1686
10.82060998678207,0.1114186,-0.05785072,-0.05068389,-0.002339248,-0.2159176,-0.9206431,-0.2049733,-0.3354129,0.009936916,46.19637,6.17804,179.8702
4.855800986289978,-0.01047399,-0.01186375,0.04318805,0.8254313,0.02438854,0.1442693,-0.1454345,-0.1879766,0.2534331,46.19635,6.178055,279.1686
8.125115990638733,-0.04049465,0.2362939,0.3789194,0.9697045,-0.1903239,0.2410495,-6.202506,-3.578307,0.2545353,46.19637,6.17804,178.1292
8.895747005939484,-0.1101001,0.006911789,0.01906333,-0.4867877,0.1240206,-0.09423762,-0.3840327,0.02424307,0.08829536,46.19637,6.17804,165.4368
6.257113993167877,0.08541483,-0.09296656,0.05162235,0.3144578,-0.5821072,0.9657669,0.33375,1.061512,-0.1500779,46.19637,6.17804,279.1686
5.331303000450134,0.01002216,0.02737544,-0.06080479,0.5913301,0.2003106,-0.4418353,-0.03334942,-0.4098839,0.1449817,46.19637,6.17804,279.1686
7.08067399263382,0.1745055,-0.108393,-0.119665,0.1828308,-0.1472538,-0.7102622,-0.3939742,-1.689735,0.4016133,46.19637,6.17804,279.1686
4.632598996162415,-0.02927518,-0.00427604,0.09749102,0.838078,0.007107233,0.171139,0.2676585,0.2939019,-0.1042559,46.19635,6.178055,279.1686
4.232963025569916,-0.008303619,-0.03889105,0.1001611,0.8163583,0.05603363,0.1486655,-0.04646924,-0.07435715,-0.2249559,46.19635,6.178055,279.1686
11.04552102088928,-0.00435742,-0.02491149,0.1193509,0.08689214,-0.1571661,-0.7393161,1.754911,3.236665,-0.122617,46.19637,6.17804,180.9169
11.21888601779938,-0.04999432,-0.01346293,0.2048196,0.5261324,-0.03398422,0.09407163,0.870601,1.716856,-0.03333375,46.19637,6.17804,169.1801
9.097043991088867,-0.02425254,0.06252877,-0.2745083,-0.4055596,0.05420407,-0.1227358,2.376695,0.3476463,-0.8392499,46.19637,6.17804,168.5189
5.281413018703461,-0.09577821,0.03012726,0.1251725,0.6050748,0.2043057,-0.4194007,-0.1515499,-0.6836762,0.05557219,46.19637,6.17804,279.1686
9.623378992080688,-0.092038,-0.004531934,-0.0684448,0.5294229,-0.6283464,1.680371,0.2357183,1.462576,-0.6328784,46.19637,6.17804,173.0555
10.44595497846603,0.06384603,0.007180399,0.378642,0.3110296,-0.1495464,-0.1894944,-1.777439,-5.16072,1.750763,46.19637,6.17804,179.3146
4.358334004878998,-0.01889039,-0.01540273,0.01980703,0.8188196,0.02840201,0.1649317,-0.06336076,0.01987404,-0.06401377,46.19635,6.178055,279.1686
8.47350400686264,0.04920327,-0.05459573,0.01826564,-0.09683072,-0.05007781,-0.1490215,-0.8423094,-0.3691925,-0.1727392,46.19637,6.17804,176.1731
6.083151996135712,-0.1175535,0.072645,-0.02602587,0.3301029,-0.4937354,0.7889637,-0.2812863,0.5235822,-0.4965633,46.19637,6.17804,279.1686
7.851961016654968,0.04015879,0.05438336,-0.05323435,1.247657,-0.9119554,1.135297,1.856117,1.456497,0.2615887,46.19637,6.17804,178.6155
9.698710978031158,-0.1121722,-0.01346467,-0.01073841,0.454558,-0.6668172,1.863998,1.009347,3.395028,-0.9592194,46.19637,6.17804,174.0726
7.752344012260437,0.08217741,0.01516584,0.05531624,1.129298,-0.5701599,0.6541006,2.453322,2.664896,-0.3299446,46.19637,6.17804,185.0305
5.408326983451843,0.02060745,-0.01618404,0.03949376,0.5998143,0.2120133,-0.4573133,0.001849871,0.138501,-0.1001144,46.19637,6.17804,279.1686
6.904807031154633,-0.04138767,0.08982176,0.4221593,0.3057287,-0.3426168,-0.2680201,-0.3441599,-3.390713,1.550492,46.19637,6.17804,279.1686
8.076047003269196,-0.1364045,0.1673436,0.1116494,1.197939,-0.4386731,0.6255258,-3.625996,-2.036446,0.3458907,46.19637,6.17804,176.0245
6.356805980205536,-0.04510547,-0.07599613,0.1329316,0.3193906,-0.609647,1.100626,0.1192712,1.787623,0.1023368,46.19637,6.17804,279.1686
10.22114998102188,-0.003947415,0.01773448,0.08993072,0.4466871,-0.4065142,0.7406042,-1.001547,-1.360694,0.5006465,46.19637,6.17804,182.1969
11.44269198179245,-0.05054321,-0.01603885,0.0614989,0.5349102,-0.02239,0.1925697,-0.04045163,0.1066,-0.05615674,46.19637,6.17804,166.5696
8.796505987644196,-0.005117314,-0.009442162,-0.0402853,-0.4280495,0.1074388,-0.08811051,-0.7445415,-0.3729761,0.004400688,46.19637,6.17804,166.8948
5.784321010112762,-0.05359804,0.1167544,0.1588113,0.5766712,-0.08328135,0.02322114,-1.449212,2.45634,-2.438671,46.19637,6.17804,279.1686
6.506061017513275,-0.002025091,-0.004888498,-0.06257956,0.3459823,-0.64476,1.332803,0.3526027,1.2049,-0.01860556,46.19637,6.17804,279.1686
7.404178023338318,-0.1612304,-0.01112666,-0.02760044,0.05842562,-0.1211229,-0.7066172,-0.03418917,1.206995,-0.3385751,46.19637,6.17804,279.1686
8.870804011821747,0.03612353,-0.03457778,0.009382063,-0.4570647,0.1135015,-0.09315456,-0.6416119,-0.1430452,0.3080222,46.19637,6.17804,166.8948
5.482735991477966,0.01090854,-0.00980745,-0.0003228024,0.6043855,0.2198843,-0.4532725,0.2676957,0.1136096,0.2155606,46.19637,6.17804,279.1686
6.604811012744904,0.1476285,0.002100732,-0.505252,0.3530478,-0.666769,1.281925,0.1817257,-2.824983,-0.1319175,46.19637,6.17804,279.1686
4.980266034603119,0.0256595,-0.004203871,-0.03734717,0.7831897,0.09250229,0.04629629,-0.4714292,-0.4566894,0.4827946,46.19635,6.178055,279.1686
4.507682979106903,-0.01411473,0.004233625,-0.0100515,0.8274348,0.0152215,0.173555,0.07335808,0.01159071,-0.04062702,46.19635,6.178055,279.1686
9.421702027320862,-0.2583222,0.1301136,0.3057581,0.4852362,-0.06812181,0.3250511,2.029463,3.785483,-0.8549204,46.19637,6.17804,173.2671
6.008269011974335,0.01856499,0.1564798,-0.2515865,0.3690056,-0.4578883,0.663086,0.9459051,4.182361,-1.486295,46.19637,6.17804,279.1686
10.09723001718521,0.07699551,-0.02493189,0.1701605,0.4332762,-0.5676487,1.408865,-0.7437994,-7.473505,1.435186,46.19637,6.17804,179.9557
4.78156703710556,0.002571124,-0.01232419,-0.0460754,0.8245953,0.004987815,0.1670059,0.07450497,0.004467679,0.08555914,46.19635,6.178055,279.1686
9.44691401720047,0.07022908,-0.06428248,0.06780521,0.543736,-0.226004,0.7115217,3.063433,7.802008,-2.100179,46.19637,6.17804,173.2671
7.204702019691467,-0.05303965,-0.05074039,-0.152678,0.1061053,-0.1225312,-0.7532629,-0.5532747,0.02898959,1.015054,46.19637,6.17804,279.1686
6.879848003387451,0.1286782,-0.01572635,0.4916383,0.3263712,-0.384805,-0.1455612,-0.5236676,-5.400123,1.618954,46.19637,6.17804,279.1686
5.22968202829361,0.006895956,0.0477733,-0.1409918,0.6095427,0.195335,-0.3633222,-0.2314575,-1.097966,0.269321,46.19637,6.17804,279.1686
9.32192599773407,-0.05549083,0.01307248,0.1140364,0.3688201,-0.02183488,0.117212,0.7735791,0.6678458,0.3849469,46.19637,6.17804,173.2671
5.50796103477478,-0.09553362,0.005873266,0.0465689,0.6060117,0.2328592,-0.468648,-0.1455772,-0.1250282,-0.06568386,46.19637,6.17804,279.1686
10.47088903188705,-0.07035962,0.1489949,0.2523727,0.1921832,-0.1027884,-0.439733,-2.146658,-4.539571,1.065781,46.19637,6.17804,178.0975
4.905619025230408,0.02076407,-0.0244709,0.03330139,0.8173177,0.04541751,0.1165076,-0.3148448,-0.3495357,0.2802589,46.19635,6.178055,279.1686
8.299301028251648,0.02820342,-0.003162184,-0.2151449,0.2131235,-0.07738043,-0.1596915,-1.853782,0.1530775,0.6413589,46.19637,6.17804,182.3203
10.17127197980881,-0.121548,0.003600688,0.3621152,0.4634324,-0.4620524,0.8805187,-0.6637127,-3.81094,0.4470177,46.19637,6.17804,182.1969
7.503892004489899,0.2170647,-0.06843099,0.1045518,0.4058783,-0.2024182,-0.4688928,3.597084,3.741739,-2.529639,46.19637,6.17804,279.1686
7.130616009235382,0.05396978,-0.08871564,0.02936796,0.1692476,-0.1426715,-0.7470921,-0.2366556,-1.035779,0.4670175,46.19637,6.17804,279.1686
11.31760901212692,-0.1257376,-0.01617969,0.1236593,0.5383149,-0.0196245,0.1558951,-0.04447269,0.1748077,-0.05404777,46.19637,6.17804,167.6644
11.09427100419998,-0.1401699,0.1560454,-0.01512578,0.2688774,-0.05492926,-0.365107,3.783872,5.705473,-0.3831153,46.19637,6.17804,177.312
8.970816016197205,-0.08884493,0.05108959,-0.1335171,-0.5121974,0.1239444,-0.08817362,-0.04669264,0.1329727,0.0923749,46.19637,6.17804,165.4368
11.02086001634598,-0.00435742,-0.02491149,0.1193509,0.08689214,-0.1571661,-0.7393161,1.754911,3.236665,-0.122617,46.19637,6.17804,180.9169
5.433290004730225,0.1015834,-0.02686803,-0.03203546,0.6012534,0.2108436,-0.4508557,0.1037249,0.08938336,0.1411833,46.19637,6.17804,279.1686
7.055621981620789,-0.2671724,0.1244491,0.1461716,0.2118299,-0.1462551,-0.6249951,-0.3431091,-1.613926,0.7300206,46.19637,6.17804,279.1686
7.702611982822418,-0.1962551,0.141445,-0.19956,1.011199,-0.3645859,0.3111761,2.825497,3.102944,-0.5181389,46.19637,6.17804,279.1686
9.147082984447479,0.0661194,0.0840925,-0.1336553,-0.1974461,0.02298353,-0.08733424,4.409046,1.069557,-0.9876099,46.19637,6.17804,170.0137
